candidate_id,had_skills_on_file,strategy,n_recommendations,n_relevant_actions,any_relevant_action
newcand_2466,True,popularity_baseline,10,0,False
newcand_2467,True,popularity_baseline,10,1,True
newcand_2468,False,popularity_baseline,10,0,False
newcand_2469,True,popularity_baseline,10,2,True
newcand_2470,True,popularity_baseline,10,1,True
newcand_2471,True,popularity_baseline,10,1,True
newcand_2472,True,popularity_baseline,10,2,True
newcand_2473,True,popularity_baseline,10,2,True
newcand_2474,True,popularity_baseline,10,0,False
newcand_2475,True,popularity_baseline,10,1,True
newcand_2476,True,popularity_baseline,10,0,False
newcand_2477,True,popularity_baseline,10,3,True
newcand_2478,True,popularity_baseline,10,2,True
newcand_2479,True,popularity_baseline,10,3,True
newcand_2480,True,popularity_baseline,10,1,True
newcand_2481,True,popularity_baseline,10,1,True
newcand_2482,True,popularity_baseline,10,1,True
newcand_2483,True,popularity_baseline,10,3,True
newcand_2484,True,popularity_baseline,10,2,True
newcand_2485,True,popularity_baseline,10,2,True
newcand_2486,True,popularity_baseline,10,0,False
newcand_2487,True,popularity_baseline,10,2,True
newcand_2488,True,popularity_baseline,10,0,False
newcand_2489,True,popularity_baseline,10,1,True
newcand_2490,True,popularity_baseline,10,0,False
newcand_2491,False,popularity_baseline,10,2,True
newcand_2492,True,popularity_baseline,10,1,True
newcand_2493,True,popularity_baseline,10,1,True
newcand_2494,True,popularity_baseline,10,2,True
newcand_2495,True,popularity_baseline,10,2,True
newcand_2496,True,popularity_baseline,10,2,True
newcand_2497,True,popularity_baseline,10,1,True
newcand_2498,True,popularity_baseline,10,2,True
newcand_2499,True,popularity_baseline,10,2,True
newcand_2500,True,popularity_baseline,10,2,True
newcand_2501,True,popularity_baseline,10,2,True
newcand_2502,True,popularity_baseline,10,2,True
newcand_2503,True,popularity_baseline,10,0,False
newcand_2504,True,popularity_baseline,10,2,True
newcand_2505,True,popularity_baseline,10,0,False
newcand_2506,True,popularity_baseline,10,1,True
newcand_2507,True,popularity_baseline,10,0,False
newcand_2508,True,popularity_baseline,10,2,True
newcand_2509,True,popularity_baseline,10,2,True
newcand_2510,True,popularity_baseline,10,2,True
newcand_2511,True,popularity_baseline,10,1,True
newcand_2512,True,popularity_baseline,10,2,True
newcand_2513,True,popularity_baseline,10,0,False
newcand_2514,True,popularity_baseline,10,1,True
newcand_2515,True,popularity_baseline,10,0,False
newcand_2516,True,popularity_baseline,10,1,True
newcand_2517,False,popularity_baseline,10,0,False
newcand_2518,True,popularity_baseline,10,1,True
newcand_2519,True,popularity_baseline,10,0,False
newcand_2520,True,popularity_baseline,10,0,False
newcand_2521,True,popularity_baseline,10,0,False
newcand_2522,True,popularity_baseline,10,0,False
newcand_2523,True,popularity_baseline,10,0,False
newcand_2524,True,popularity_baseline,10,0,False
newcand_2525,True,popularity_baseline,10,1,True
newcand_2526,True,popularity_baseline,10,1,True
newcand_2527,True,popularity_baseline,10,3,True
newcand_2528,True,popularity_baseline,10,1,True
newcand_2529,True,popularity_baseline,10,0,False
newcand_2530,True,popularity_baseline,10,2,True
newcand_2531,True,popularity_baseline,10,1,True
newcand_2532,True,popularity_baseline,10,1,True
newcand_2533,True,popularity_baseline,10,0,False
newcand_2534,True,popularity_baseline,10,0,False
newcand_2535,True,popularity_baseline,10,1,True
newcand_2536,True,popularity_baseline,10,0,False
newcand_2537,True,popularity_baseline,10,1,True
newcand_2538,True,popularity_baseline,10,2,True
newcand_2539,True,popularity_baseline,10,3,True
newcand_2540,True,popularity_baseline,10,0,False
newcand_2541,True,popularity_baseline,10,2,True
newcand_2542,True,popularity_baseline,10,2,True
newcand_2543,False,popularity_baseline,10,1,True
newcand_2544,True,popularity_baseline,10,1,True
newcand_2545,True,popularity_baseline,10,2,True
newcand_2546,True,popularity_baseline,10,1,True
newcand_2547,True,popularity_baseline,10,0,False
newcand_2548,True,popularity_baseline,10,0,False
newcand_2549,True,popularity_baseline,10,1,True
newcand_2550,True,popularity_baseline,10,1,True
newcand_2551,True,popularity_baseline,10,1,True
newcand_2552,False,popularity_baseline,10,0,False
newcand_2553,True,popularity_baseline,10,1,True
newcand_2554,True,popularity_baseline,10,2,True
newcand_2555,True,popularity_baseline,10,2,True
newcand_2556,True,popularity_baseline,10,0,False
newcand_2557,True,popularity_baseline,10,2,True
newcand_2558,True,popularity_baseline,10,0,False
newcand_2559,True,popularity_baseline,10,0,False
newcand_2560,True,popularity_baseline,10,0,False
newcand_2561,True,popularity_baseline,10,1,True
newcand_2562,True,popularity_baseline,10,1,True
newcand_2563,True,popularity_baseline,10,3,True
newcand_2564,True,popularity_baseline,10,2,True
newcand_2565,False,popularity_baseline,10,0,False
newcand_2566,True,popularity_baseline,10,2,True
newcand_2567,True,popularity_baseline,10,1,True
newcand_2568,True,popularity_baseline,10,2,True
newcand_2569,True,popularity_baseline,10,2,True
newcand_2570,True,popularity_baseline,10,1,True
newcand_2571,False,popularity_baseline,10,0,False
newcand_2572,True,popularity_baseline,10,3,True
newcand_2573,True,popularity_baseline,10,2,True
newcand_2574,True,popularity_baseline,10,0,False
newcand_2575,True,popularity_baseline,10,0,False
newcand_2576,True,popularity_baseline,10,3,True
newcand_2577,True,popularity_baseline,10,0,False
newcand_2578,True,popularity_baseline,10,1,True
newcand_2579,True,popularity_baseline,10,0,False
newcand_2580,True,popularity_baseline,10,0,False
newcand_2581,True,popularity_baseline,10,2,True
newcand_2582,True,popularity_baseline,10,0,False
newcand_2583,True,popularity_baseline,10,5,True
newcand_2584,True,popularity_baseline,10,2,True
newcand_2585,True,popularity_baseline,10,0,False
newcand_2586,True,popularity_baseline,10,1,True
newcand_2587,True,popularity_baseline,10,1,True
newcand_2588,True,popularity_baseline,10,2,True
newcand_2589,True,popularity_baseline,10,1,True
newcand_2590,True,popularity_baseline,10,2,True
newcand_2591,True,popularity_baseline,10,2,True
newcand_2592,True,popularity_baseline,10,1,True
newcand_2593,True,popularity_baseline,10,0,False
newcand_2594,True,popularity_baseline,10,1,True
newcand_2595,True,popularity_baseline,10,1,True
newcand_2596,True,popularity_baseline,10,2,True
newcand_2597,True,popularity_baseline,10,2,True
newcand_2598,True,popularity_baseline,10,0,False
newcand_2599,True,popularity_baseline,10,4,True
newcand_2600,True,popularity_baseline,10,2,True
newcand_2601,True,popularity_baseline,10,0,False
newcand_2602,True,popularity_baseline,10,1,True
newcand_2603,True,popularity_baseline,10,0,False
newcand_2604,True,popularity_baseline,10,2,True
newcand_2605,True,popularity_baseline,10,2,True
newcand_2606,True,popularity_baseline,10,2,True
newcand_2607,True,popularity_baseline,10,1,True
newcand_2608,True,popularity_baseline,10,2,True
newcand_2609,True,popularity_baseline,10,0,False
newcand_2610,True,popularity_baseline,10,0,False
newcand_2611,True,popularity_baseline,10,1,True
newcand_2612,True,popularity_baseline,10,0,False
newcand_2613,True,popularity_baseline,10,0,False
newcand_2614,True,popularity_baseline,10,2,True
newcand_2615,True,popularity_baseline,10,0,False
newcand_2616,True,popularity_baseline,10,1,True
newcand_2617,True,popularity_baseline,10,5,True
newcand_2618,True,popularity_baseline,10,0,False
newcand_2619,True,popularity_baseline,10,0,False
newcand_2620,True,popularity_baseline,10,0,False
newcand_2621,True,popularity_baseline,10,0,False
newcand_2622,True,popularity_baseline,10,2,True
newcand_2623,True,popularity_baseline,10,2,True
newcand_2624,True,popularity_baseline,10,3,True
newcand_2625,True,popularity_baseline,10,2,True
newcand_2626,True,popularity_baseline,10,1,True
newcand_2627,True,popularity_baseline,10,2,True
newcand_2628,True,popularity_baseline,10,0,False
newcand_2629,True,popularity_baseline,10,3,True
newcand_2630,True,popularity_baseline,10,0,False
newcand_2631,True,popularity_baseline,10,1,True
newcand_2632,True,popularity_baseline,10,2,True
newcand_2633,False,popularity_baseline,10,3,True
newcand_2634,True,popularity_baseline,10,1,True
newcand_2635,True,popularity_baseline,10,2,True
newcand_2636,True,popularity_baseline,10,1,True
newcand_2637,True,popularity_baseline,10,0,False
newcand_2638,True,popularity_baseline,10,3,True
newcand_2639,True,popularity_baseline,10,0,False
newcand_2640,True,popularity_baseline,10,1,True
newcand_2641,True,popularity_baseline,10,1,True
newcand_2642,True,popularity_baseline,10,1,True
newcand_2643,True,popularity_baseline,10,2,True
newcand_2644,True,popularity_baseline,10,2,True
newcand_2645,True,popularity_baseline,10,0,False
newcand_2646,True,popularity_baseline,10,1,True
newcand_2647,True,popularity_baseline,10,0,False
newcand_2648,True,popularity_baseline,10,0,False
newcand_2649,True,popularity_baseline,10,2,True
newcand_2650,False,popularity_baseline,10,0,False
newcand_2651,True,popularity_baseline,10,0,False
newcand_2652,True,popularity_baseline,10,0,False
newcand_2653,True,popularity_baseline,10,1,True
newcand_2654,True,popularity_baseline,10,2,True
newcand_2655,True,popularity_baseline,10,2,True
newcand_2656,True,popularity_baseline,10,0,False
newcand_2657,True,popularity_baseline,10,1,True
newcand_2658,True,popularity_baseline,10,3,True
newcand_2659,True,popularity_baseline,10,1,True
newcand_2660,True,popularity_baseline,10,0,False
newcand_2661,True,popularity_baseline,10,0,False
newcand_2662,True,popularity_baseline,10,1,True
newcand_2663,False,popularity_baseline,10,2,True
newcand_2664,True,popularity_baseline,10,0,False
newcand_2665,True,popularity_baseline,10,3,True
newcand_2666,True,popularity_baseline,10,1,True
newcand_2667,True,popularity_baseline,10,1,True
newcand_2668,True,popularity_baseline,10,2,True
newcand_2669,True,popularity_baseline,10,1,True
newcand_2670,True,popularity_baseline,10,2,True
newcand_2671,True,popularity_baseline,10,1,True
newcand_2672,True,popularity_baseline,10,0,False
newcand_2673,True,popularity_baseline,10,2,True
newcand_2674,True,popularity_baseline,10,1,True
newcand_2675,True,popularity_baseline,10,0,False
newcand_2676,True,popularity_baseline,10,3,True
newcand_2677,True,popularity_baseline,10,1,True
newcand_2678,True,popularity_baseline,10,4,True
newcand_2679,True,popularity_baseline,10,1,True
newcand_2680,True,popularity_baseline,10,0,False
newcand_2681,True,popularity_baseline,10,0,False
newcand_2682,True,popularity_baseline,10,1,True
newcand_2683,True,popularity_baseline,10,4,True
newcand_2684,True,popularity_baseline,10,2,True
newcand_2685,True,popularity_baseline,10,0,False
newcand_2686,True,popularity_baseline,10,1,True
newcand_2687,False,popularity_baseline,10,0,False
newcand_2688,True,popularity_baseline,10,3,True
newcand_2689,True,popularity_baseline,10,0,False
newcand_2690,False,popularity_baseline,10,0,False
newcand_2691,True,popularity_baseline,10,0,False
newcand_2692,True,popularity_baseline,10,0,False
newcand_2693,True,popularity_baseline,10,3,True
newcand_2694,True,popularity_baseline,10,1,True
newcand_2695,True,popularity_baseline,10,0,False
newcand_2696,True,popularity_baseline,10,1,True
newcand_2697,True,popularity_baseline,10,2,True
newcand_2698,False,popularity_baseline,10,0,False
newcand_2699,True,popularity_baseline,10,2,True
newcand_2700,True,popularity_baseline,10,3,True
newcand_2701,True,popularity_baseline,10,1,True
newcand_2702,True,popularity_baseline,10,1,True
newcand_2703,False,popularity_baseline,10,0,False
newcand_2704,True,popularity_baseline,10,2,True
newcand_2705,True,popularity_baseline,10,1,True
newcand_2706,False,popularity_baseline,10,1,True
newcand_2707,True,popularity_baseline,10,0,False
newcand_2708,True,popularity_baseline,10,2,True
newcand_2709,True,popularity_baseline,10,1,True
newcand_2710,True,popularity_baseline,10,3,True
newcand_2711,True,popularity_baseline,10,2,True
newcand_2712,True,popularity_baseline,10,1,True
newcand_2713,True,popularity_baseline,10,0,False
newcand_2714,True,popularity_baseline,10,2,True
newcand_2715,True,popularity_baseline,10,2,True
newcand_2716,True,popularity_baseline,10,2,True
newcand_2717,True,popularity_baseline,10,0,False
newcand_2718,False,popularity_baseline,10,1,True
newcand_2719,True,popularity_baseline,10,0,False
newcand_2720,True,popularity_baseline,10,0,False
newcand_2721,True,popularity_baseline,10,2,True
newcand_2722,True,popularity_baseline,10,1,True
newcand_2723,True,popularity_baseline,10,1,True
newcand_2724,True,popularity_baseline,10,1,True
newcand_2725,True,popularity_baseline,10,2,True
newcand_2726,True,popularity_baseline,10,2,True
newcand_2727,True,popularity_baseline,10,0,False
newcand_2728,True,popularity_baseline,10,1,True
newcand_2729,True,popularity_baseline,10,2,True
newcand_2730,True,popularity_baseline,10,3,True
newcand_2731,True,popularity_baseline,10,0,False
newcand_2732,True,popularity_baseline,10,1,True
newcand_2733,True,popularity_baseline,10,1,True
newcand_2734,True,popularity_baseline,10,2,True
newcand_2735,False,popularity_baseline,10,4,True
newcand_2736,True,popularity_baseline,10,1,True
newcand_2737,True,popularity_baseline,10,3,True
newcand_2738,True,popularity_baseline,10,2,True
newcand_2739,True,popularity_baseline,10,1,True
newcand_2740,True,popularity_baseline,10,2,True
newcand_2741,True,popularity_baseline,10,0,False
newcand_2742,True,popularity_baseline,10,2,True
newcand_2743,True,popularity_baseline,10,0,False
newcand_2744,True,popularity_baseline,10,1,True
newcand_2745,True,popularity_baseline,10,0,False
newcand_2746,True,popularity_baseline,10,1,True
newcand_2747,True,popularity_baseline,10,4,True
newcand_2748,True,popularity_baseline,10,1,True
newcand_2749,True,popularity_baseline,10,2,True
newcand_2750,True,popularity_baseline,10,0,False
newcand_2751,True,popularity_baseline,10,0,False
newcand_2752,True,popularity_baseline,10,4,True
newcand_2753,True,popularity_baseline,10,1,True
newcand_2754,True,popularity_baseline,10,0,False
newcand_2755,True,popularity_baseline,10,1,True
newcand_2756,True,popularity_baseline,10,1,True
newcand_2757,True,popularity_baseline,10,2,True
newcand_2758,True,popularity_baseline,10,2,True
newcand_2759,True,popularity_baseline,10,3,True
newcand_2760,False,popularity_baseline,10,0,False
newcand_2761,True,popularity_baseline,10,0,False
newcand_2762,False,popularity_baseline,10,1,True
newcand_2763,True,popularity_baseline,10,1,True
newcand_2764,True,popularity_baseline,10,0,False
newcand_2765,True,popularity_baseline,10,4,True
newcand_2766,True,popularity_baseline,10,2,True
newcand_2767,True,popularity_baseline,10,2,True
newcand_2768,True,popularity_baseline,10,3,True
newcand_2769,True,popularity_baseline,10,2,True
newcand_2770,True,popularity_baseline,10,3,True
newcand_2771,True,popularity_baseline,10,0,False
newcand_2772,True,popularity_baseline,10,0,False
newcand_2773,True,popularity_baseline,10,0,False
newcand_2774,False,popularity_baseline,10,0,False
newcand_2775,True,popularity_baseline,10,1,True
newcand_2776,True,popularity_baseline,10,1,True
newcand_2777,True,popularity_baseline,10,2,True
newcand_2778,True,popularity_baseline,10,1,True
newcand_2779,True,popularity_baseline,10,2,True
newcand_2780,True,popularity_baseline,10,2,True
newcand_2781,True,popularity_baseline,10,1,True
newcand_2782,True,popularity_baseline,10,1,True
newcand_2783,True,popularity_baseline,10,2,True
newcand_2784,True,popularity_baseline,10,3,True
newcand_2785,True,popularity_baseline,10,1,True
newcand_2786,True,popularity_baseline,10,2,True
newcand_2787,True,popularity_baseline,10,1,True
newcand_2788,True,popularity_baseline,10,0,False
newcand_2789,True,popularity_baseline,10,1,True
newcand_2790,True,popularity_baseline,10,0,False
newcand_2791,True,popularity_baseline,10,0,False
newcand_2792,True,popularity_baseline,10,2,True
newcand_2793,True,popularity_baseline,10,2,True
newcand_2794,True,popularity_baseline,10,0,False
newcand_2795,True,popularity_baseline,10,1,True
newcand_2796,True,popularity_baseline,10,4,True
newcand_2797,True,popularity_baseline,10,1,True
newcand_2798,True,popularity_baseline,10,0,False
newcand_2799,True,popularity_baseline,10,3,True
newcand_2800,True,popularity_baseline,10,2,True
newcand_2801,True,popularity_baseline,10,0,False
newcand_2802,True,popularity_baseline,10,1,True
newcand_2803,True,popularity_baseline,10,3,True
newcand_2804,True,popularity_baseline,10,0,False
newcand_2805,True,popularity_baseline,10,2,True
newcand_2806,True,popularity_baseline,10,0,False
newcand_2807,True,popularity_baseline,10,1,True
newcand_2808,True,popularity_baseline,10,1,True
newcand_2809,True,popularity_baseline,10,2,True
newcand_2810,True,popularity_baseline,10,2,True
newcand_2811,True,popularity_baseline,10,0,False
newcand_2812,True,popularity_baseline,10,2,True
newcand_2813,True,popularity_baseline,10,3,True
newcand_2814,True,popularity_baseline,10,2,True
newcand_2815,True,popularity_baseline,10,0,False
newcand_2816,True,popularity_baseline,10,1,True
newcand_2817,True,popularity_baseline,10,1,True
newcand_2818,True,popularity_baseline,10,0,False
newcand_2819,False,popularity_baseline,10,1,True
newcand_2820,False,popularity_baseline,10,1,True
newcand_2821,True,popularity_baseline,10,2,True
newcand_2822,True,popularity_baseline,10,1,True
newcand_2823,True,popularity_baseline,10,2,True
newcand_2824,True,popularity_baseline,10,0,False
newcand_2825,True,popularity_baseline,10,0,False
newcand_2826,True,popularity_baseline,10,3,True
newcand_2827,True,popularity_baseline,10,1,True
newcand_2828,True,popularity_baseline,10,0,False
newcand_2829,True,popularity_baseline,10,1,True
newcand_2830,True,popularity_baseline,10,1,True
newcand_2831,False,popularity_baseline,10,1,True
newcand_2832,True,popularity_baseline,10,0,False
newcand_2833,False,popularity_baseline,10,1,True
newcand_2834,True,popularity_baseline,10,1,True
newcand_2835,True,popularity_baseline,10,1,True
newcand_2836,False,popularity_baseline,10,0,False
newcand_2837,True,popularity_baseline,10,0,False
newcand_2838,True,popularity_baseline,10,1,True
newcand_2839,True,popularity_baseline,10,2,True
newcand_2840,True,popularity_baseline,10,2,True
newcand_2841,True,popularity_baseline,10,3,True
newcand_2842,True,popularity_baseline,10,0,False
newcand_2843,True,popularity_baseline,10,2,True
newcand_2844,True,popularity_baseline,10,0,False
newcand_2845,True,popularity_baseline,10,1,True
newcand_2846,True,popularity_baseline,10,2,True
newcand_2847,True,popularity_baseline,10,0,False
newcand_2848,False,popularity_baseline,10,0,False
newcand_2849,True,popularity_baseline,10,0,False
newcand_2850,True,popularity_baseline,10,0,False
newcand_2851,True,popularity_baseline,10,1,True
newcand_2852,True,popularity_baseline,10,1,True
newcand_2853,True,popularity_baseline,10,5,True
newcand_2854,True,popularity_baseline,10,2,True
newcand_2855,True,popularity_baseline,10,0,False
newcand_2856,True,popularity_baseline,10,0,False
newcand_2857,True,popularity_baseline,10,0,False
newcand_2858,False,popularity_baseline,10,0,False
newcand_2859,True,popularity_baseline,10,1,True
newcand_2860,True,popularity_baseline,10,0,False
newcand_2861,True,popularity_baseline,10,4,True
newcand_2862,True,popularity_baseline,10,3,True
newcand_2863,True,popularity_baseline,10,0,False
newcand_2864,False,popularity_baseline,10,1,True
newcand_2865,True,popularity_baseline,10,0,False
newcand_2866,True,popularity_baseline,10,1,True
newcand_2867,True,popularity_baseline,10,1,True
newcand_2868,True,popularity_baseline,10,3,True
newcand_2869,True,popularity_baseline,10,1,True
newcand_2870,True,popularity_baseline,10,2,True
newcand_2871,True,popularity_baseline,10,1,True
newcand_2872,True,popularity_baseline,10,2,True
newcand_2873,True,popularity_baseline,10,2,True
newcand_2874,True,popularity_baseline,10,3,True
newcand_2875,True,popularity_baseline,10,1,True
newcand_2876,True,popularity_baseline,10,0,False
newcand_2877,True,popularity_baseline,10,0,False
newcand_2878,True,popularity_baseline,10,1,True
newcand_2879,True,popularity_baseline,10,1,True
newcand_2880,True,popularity_baseline,10,0,False
newcand_2881,True,popularity_baseline,10,3,True
newcand_2882,True,popularity_baseline,10,1,True
newcand_2883,True,popularity_baseline,10,1,True
newcand_2884,True,popularity_baseline,10,0,False
newcand_2885,True,popularity_baseline,10,0,False
newcand_2886,True,popularity_baseline,10,0,False
newcand_2887,True,popularity_baseline,10,3,True
newcand_2888,True,popularity_baseline,10,1,True
newcand_2889,True,popularity_baseline,10,1,True
newcand_2890,True,popularity_baseline,10,0,False
newcand_2891,True,popularity_baseline,10,1,True
newcand_2892,True,popularity_baseline,10,0,False
newcand_2893,True,popularity_baseline,10,1,True
newcand_2894,True,popularity_baseline,10,0,False
newcand_2895,True,popularity_baseline,10,2,True
newcand_2896,True,popularity_baseline,10,1,True
newcand_2897,True,popularity_baseline,10,0,False
newcand_2898,True,popularity_baseline,10,2,True
newcand_2899,True,popularity_baseline,10,1,True
newcand_2900,True,popularity_baseline,10,1,True
newcand_2901,True,popularity_baseline,10,2,True
newcand_2902,True,popularity_baseline,10,2,True
newcand_2903,True,popularity_baseline,10,2,True
newcand_2904,True,popularity_baseline,10,2,True
newcand_2905,False,popularity_baseline,10,0,False
newcand_2906,True,popularity_baseline,10,0,False
newcand_2907,True,popularity_baseline,10,0,False
newcand_2908,True,popularity_baseline,10,1,True
newcand_2909,True,popularity_baseline,10,1,True
newcand_2910,True,popularity_baseline,10,5,True
newcand_2911,True,popularity_baseline,10,3,True
newcand_2912,True,popularity_baseline,10,1,True
newcand_2913,True,popularity_baseline,10,2,True
newcand_2914,True,popularity_baseline,10,3,True
newcand_2915,True,popularity_baseline,10,1,True
newcand_2916,True,popularity_baseline,10,2,True
newcand_2917,True,popularity_baseline,10,0,False
newcand_2918,True,popularity_baseline,10,1,True
newcand_2919,True,popularity_baseline,10,1,True
newcand_2920,True,popularity_baseline,10,1,True
newcand_2921,True,popularity_baseline,10,0,False
newcand_2922,True,popularity_baseline,10,2,True
newcand_2923,True,popularity_baseline,10,2,True
newcand_2924,True,popularity_baseline,10,2,True
newcand_2925,True,popularity_baseline,10,0,False
newcand_2926,True,popularity_baseline,10,0,False
newcand_2927,True,popularity_baseline,10,1,True
newcand_2928,True,popularity_baseline,10,2,True
newcand_2929,True,popularity_baseline,10,2,True
newcand_2930,True,popularity_baseline,10,2,True
newcand_2931,True,popularity_baseline,10,2,True
newcand_2932,True,popularity_baseline,10,1,True
newcand_2933,True,popularity_baseline,10,2,True
newcand_2934,True,popularity_baseline,10,2,True
newcand_2935,True,popularity_baseline,10,0,False
newcand_2936,True,popularity_baseline,10,0,False
newcand_2937,True,popularity_baseline,10,1,True
newcand_2938,True,popularity_baseline,10,2,True
newcand_2939,True,popularity_baseline,10,2,True
newcand_2940,True,popularity_baseline,10,3,True
newcand_2941,True,popularity_baseline,10,0,False
newcand_2942,True,popularity_baseline,10,1,True
newcand_2943,True,popularity_baseline,10,1,True
newcand_2944,True,popularity_baseline,10,1,True
newcand_2945,True,popularity_baseline,10,3,True
newcand_2946,True,popularity_baseline,10,1,True
newcand_2947,True,popularity_baseline,10,1,True
newcand_2948,True,popularity_baseline,10,1,True
newcand_2949,True,popularity_baseline,10,0,False
newcand_2950,False,popularity_baseline,10,1,True
newcand_2951,True,popularity_baseline,10,0,False
newcand_2952,True,popularity_baseline,10,1,True
newcand_2953,True,popularity_baseline,10,2,True
newcand_2954,True,popularity_baseline,10,1,True
newcand_2955,True,popularity_baseline,10,1,True
newcand_2956,True,popularity_baseline,10,0,False
newcand_2957,True,popularity_baseline,10,2,True
newcand_2958,True,popularity_baseline,10,1,True
newcand_2959,True,popularity_baseline,10,1,True
newcand_2960,True,popularity_baseline,10,1,True
newcand_2961,True,popularity_baseline,10,3,True
newcand_2962,True,popularity_baseline,10,0,False
newcand_2963,True,popularity_baseline,10,0,False
newcand_2964,True,popularity_baseline,10,0,False
newcand_2965,True,popularity_baseline,10,0,False
newcand_2966,True,popularity_baseline,10,2,True
newcand_2967,True,popularity_baseline,10,1,True
newcand_2968,True,popularity_baseline,10,2,True
newcand_2969,False,popularity_baseline,10,0,False
newcand_2970,True,popularity_baseline,10,1,True
newcand_2971,True,popularity_baseline,10,1,True
newcand_2972,True,popularity_baseline,10,1,True
newcand_2973,True,popularity_baseline,10,3,True
newcand_2974,True,popularity_baseline,10,2,True
newcand_2975,True,popularity_baseline,10,2,True
newcand_2976,True,popularity_baseline,10,1,True
newcand_2977,True,popularity_baseline,10,3,True
newcand_2978,True,popularity_baseline,10,0,False
newcand_2979,True,popularity_baseline,10,2,True
newcand_2980,True,popularity_baseline,10,2,True
newcand_2981,True,popularity_baseline,10,2,True
newcand_2982,True,popularity_baseline,10,1,True
newcand_2983,True,popularity_baseline,10,4,True
newcand_2984,True,popularity_baseline,10,0,False
newcand_2985,True,popularity_baseline,10,0,False
newcand_2986,True,popularity_baseline,10,2,True
newcand_2987,False,popularity_baseline,10,0,False
newcand_2988,True,popularity_baseline,10,1,True
newcand_2989,True,popularity_baseline,10,3,True
newcand_2990,True,popularity_baseline,10,2,True
newcand_2991,True,popularity_baseline,10,0,False
newcand_2992,False,popularity_baseline,10,0,False
newcand_2993,True,popularity_baseline,10,3,True
newcand_2994,True,popularity_baseline,10,1,True
newcand_2995,True,popularity_baseline,10,1,True
newcand_2996,True,popularity_baseline,10,0,False
newcand_2997,True,popularity_baseline,10,0,False
newcand_2998,True,popularity_baseline,10,2,True
newcand_2999,True,popularity_baseline,10,1,True
